Product Name,Price,Discount,Rate,Category,Company,Product Page
فيش كهرباء ذكية متعدد الاستخدامات الكل في واحد، محول لمقبس الطاقة، للسفر الدولي للولايات المتحدة، والمملكة المتحدة، واستراليا، والاتحاد الأوروبي، مضاد للصدمات الكهربائية,111.55 جنيه,7%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-all-in-one-smart-multi-purpose-power-plug-adapter-power-socket-adapter-for-international-travel-to-us-uk-au-eu-shockproof-133812663.html
XIAOMI Mi سماعات الأذن الأساسية - فضي غير لامع,366.00 جنيه,27%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-mi-in-ear-headphones-basic-matte-silver-133614332.html
"Havit UC25W PD Type-C Wall Charger Fast Charger 25W - Black With High Speed Charger For Samsung 25watt. Compatible with Samsung smartphones, iPhones, tablets, and other USB-C PD-enabled devices.",199.00 جنيه,34%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/havit-uc25w-pd-type-c-wall-charger-fast-charger-25w-black-with-high-speed-charger-for-samsung-25watt.-compatible-with-samsung-smartphones-iphones-tablets-and-other-usb-c-pd-enabled-devices.-52047216.html
JSAUX كابل HDMI JSAUX 8K بطول 3 متر - كابل HDMI عالي السرعة,155.00 جنيه,40%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/jsaux-8k-hdmi-cable-3m-high-speed-hdmi-2.1-cord-with-earc-hdr10-and-48gbps-support-51102736.html
Dadu شاحن السيارة السريع دادو DC-148 بقدرة 85 وات,399.00 جنيه,43%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/dadu-dadu-dc-148-85w-fast-car-charger-130779065.html
"JSAUX (CC0020) USB C to USB C Cable 100W/5A [1pcs 1M], QC 4.0/USB PD Type-C Fast Charging Cord Compatible with MacBook Pro/Air M2, iPad Pro 12.9/iPad Air/Mini 6 Samsung Galaxy S23 S22 S21 Black",143.10 جنيه,38%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/jsaux-cc0020-usb-c-to-usb-c-cable-100w5a-1pcs-1m-qc-4.0usb-pd-type-c-fast-charging-cord-compatible-with-macbook-proair-m2-ipad-pro-12.9ipad-airmini-6-samsung-galaxy-s23-s22-s21-black-108644747.html
حامل موبايل السيارة,142.01 جنيه,53%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/car-mobile-phone-holder-generic-mpg850737.html
نضارة الواقع الافتراضي ثلاثية الابعاد,848.00 جنيه,No discount,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-3d-vr-glasses-fits-phones-between-4.7-and-6.0-inch-adjustable-lens-distance-for-clear-view-remote-control-for-easy-control-made-of-high-quality-materials-model-mj3-08-130116235.html
"ساعة ذكية سمارت ووتش الترا، شاشة عرض كاملة 2,2 اموليد, شحن لاسلكي, متوافقة مع جوالات ايفون واندرويد، سوار سيليكون (برتقالي)",629.10 جنيه,58%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-smart-watch-ultra-large-infinite-2.2-amoled-display-wireless-charging-supports-multiple-sports-modes-compatible-with-iphone-and-android-phones-silicone-band-orange-53263953.html
universal stylus pen for ios/android/windos,297.00 جنيه,10%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-universal-stylus-pen-for-iosandroidwindos-128686680.html
Motorola سماعات بلوتوث لاسلكية قوية مع ميكروفون وسماعات أذن - عزل الضوضاء، عمر بطارية 24 ساعة، وصوت ديناميكي قوي - MOTO XT220,"1,022.00 جنيه",No discount,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/motorola-powerful-wireless-bluetooth-headphones-with-microphone-and-earbuds-noise-isolation-24-hour-battery-life-and-powerful-dynamic-sound-moto-xt220-133649456.html
ساعة X8 بلس الترا الذكية الأصلية مع 2 حزام إضافي - 49 مم - ذهبي,688.00 جنيه,72%,4.1 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-x8-plus-ultra-smart-watch-with-2-extra-straps-wireless-49mm-gold-48489952.html
سماعة رأس لاسلكية M28 مع علبة شحن - أسود,178.00 جنيه,78%,3.6 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-headset-m28-with-charging-case-power-black-125638607.html
ساعة ذكية T1000 – شاشة ملونة بجودة HD، مكالمات بلوتوث، تتبع الصحة واللياقة البدنية، متوافقة مع Android وiOS,380.00 جنيه,5%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-t1000-smart-watch-hd-color-display-bluetooth-calls-health-fitness-tracking-compatible-with-android-ios.-133716263.html
m90 سماعات أيربودز لاسلكية بلوتوث مع بنك طاقة,199.00 جنيه,50%,3.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-m90-wireless-bluetooth-airpods-with-power-bank-113735611.html
"XIAOMI Redmi 15C Dual SIM, 256GB, 8GB RAM, 4G LTE - Mint Green","7,139.00 جنيه",20%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-redmi-15c-dual-sim-256gb-8gb-ram-4g-lte-mint-green-133748491.html
ساعة هواوي GT2 برو 46 ملم - سوار سيليكون بتصميم مجدول ومركب النايلون الأزرق,131.25 جنيه,71%,3.3 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-watch-gt2-pro-46mm-silicone-watch-band-with-braided-style-and-nylon-composite-blue-108593404.html
سماعة بلوتوث إيربودز برو لاسلكية – تصميم أنيق وجودة صوت عالية – علبة شحن مدمجة,355.00 جنيه,21%,4.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-airpods-pro-style-bluetooth-earbuds-premium-sound-with-charging-case-133178078.html
كابل نايلون  شحن سريع Piranha 3372 طاقة 60 واط USB Type C متين,69.90 جنيه,46%,4.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-3372-fast-charging-cable-60w-durable-usb-type-c-nylon-133623729.html
جراب حماية متكاملة شفاف ضد الصدمات والسقوط مع حماية للكاميرا لهاتف هونر 400 (Honor 400 Clear Cover) - شفاف بإطار أسود,145.00 جنيه,59%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-honor-400-transparent-anti-fall-shockproof-case-clear-with-camera-shield-133856335.html
ساعة ذكية T1000 Ultra Series 9 - برتقالية,301.50 جنيه,68%,3.2 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-t1000-ultra-series-9-smart-watch-orange-117970810.html
سماعة رأس لاسلكية M10 TWS مع بنك طاقة - أسود,156.00 جنيه,65%,3.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-headset-m10-tws-with-power-bank-black-131491850.html
"XIAOMI Redmi A5 Dual SIM, 128GB, 4GB RAM, 4G LTE - Midnight Black","4,989.00 جنيه",20%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-redmi-a5-dual-sim-128gb-4gb-ram-4g-lte-midnight-black-133113151.html
سماعات أيربودز M10 اللاسلكية بلوتوث مع بنك طاقة,165.00 جنيه,53%,3.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-ds-m10-wireless-bluetooth-headset-with-power-bank-50603553.html
كابل شحن وبيانات سريع 67 واط تيربو من (يو اس بى) الى (تايب سى) يدعم عداد العلامة العشرية - متوافق مع هواتف شاومى وريدمى وبوكو من (EL-TERND),159.58 جنيه,No discount,4 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-67w-turbo-fast-charging-data-cable-usb-to-type-c-with-decimal-counter-compatible-with-xiaomi-redmi-poco-phones-from-el-ternd-130711968.html
ساعة T800 الترا 49 مم - أسود,299.00 جنيه,65%,3.9 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-t800-ultra-49mm-black-131541149.html
سماعة لاسلكية ايربودز الجيل 3 تعمل مع الايفون والاندرويد + جراب سيليكون هدية,435.00 جنيه,No discount,3.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-earbuds-generation-3-wireless-headphones-works-with-iphone-and-android-free-silicone-case-132280595.html
سماعات AirPods ANC Pro 3 بلوتوث مع علبة شحن لاسلكية,450.00 جنيه,22%,3.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-ds-anc-pro-3-bluetooth-earphones-with-wireless-charging-case-133774904.html
سماعة بلوتوث لاسلكية P9 - سوداء,220.00 جنيه,67%,3.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-p9-bluetooth-wireless-headphone-black-104974965.html
سماعة رأس لاسلكية M90 مع بنك الطاقة - أسود,198.00 جنيه,75%,3.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-headset-m90-with-power-bank-black-125659009.html
إيربودز برو باللون الأسود,526.50 جنيه,56%,4.1 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-airpods-pro-black-133753446.html
X Scoot - XS-652 سماعات رأس لاسلكية قابلة للطي مع صوت نقي وعمر بطارية طويل,499.00 جنيه,50%,3.6 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/x-scoot-x-scoot-xs-652-foldable-headphones-wireless-bluetooth-pure-sound-extended-battery-life-pure-bass-133726809.html
ساعة T800 الذكية المتطورة,299.00 جنيه,65%,3.7 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-t800-ultra-smart-watch-75048565.html
"JOY ROOM باور بنك 20,000 ملي امبير شحن سريع 2 يو اس بي - أسود JR-192","1,099.00 جنيه",62%,4.4 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/d-m219-plus-high-capacity-20000-mah-fast-charge-2-usb-power-bank-black-joyroom-mpg707200.html
Samsung جوال سامسونج جالكسي A36 ثنائي الشريحة 5G بسعة 256 جيجابايت وذاكرة 8 جيجابايت - أبيض رائع,"15,999.00 جنيه",8%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/galaxy-a36-dual-sim-5g-256gb8gb-mobile-phone-awesome-white-samsung-mpg3851158.html
Earldom قلم تاتش اصلى - للايفون والاندرويد - استمتع بدقة لمس وإبداع لا مثيل له مع قلم الشاشة Earldom-ET-P1 المصمم للكتابة الرسم التلوين والألعاب على التابلت أو الموبايل,199.00 جنيه,60%,3.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/earldom-earldom-et-p1-magic-drawing-pen-capacitive-screen-stylus-133591648.html
UAM كابل شحن سريع USB-C إلى USB-C من UAM UAM-PD – 60 واط – مصفح – نقل بيانات عالي السرعة – جودة أصلية متينة,69.90 جنيه,61%,4 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/uam-uam-pd-usb-c-to-usb-c-fast-charging-cable-60w-braided-high-speed-data-transfer-132116900.html
Fast Type-C Cable – High-Speed Charging & Durable Design LED Light,69.90 جنيه,72%,3.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-fast-type-c-cable-high-speed-charging-durable-design-led-light-124073668.html
Honor X6c شريحتين، 128 جيجابايت، 6 جيجابايت رام، 4G LTE - أبيض ضوء القمر,"5,669.00 جنيه",20%,4 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/honor-x6c-dual-sim-128gb-6gb-ram-4g-lte-moonlight-white-133672839.html
حامل سطح MD-302-777 القابل للطي بزاوية 360 درجة - رمادي,89.90 جنيه,64%,4.3 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-md-302-777-surface-holder-folding-metal-360-degree-grey-130364308.html
Universal Stylus Pen for iOS/Android/Windows,330.00 جنيه,No discount,3.5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-universal-stylus-pen-for-iosandroidwindows-133612970.html
Honor X6c شريحتين، 128 جيجابايت، 6 جيجابايت رام، 4G LTE - Ocean Cyan,"5,669.00 جنيه",20%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/honor-x6c-dual-sim-128gb-6gb-ram-4g-lte-ocean-cyan-133600014.html
Honor هاتف ذكي X6c بشريحتي اتصال – شبكة 4G – سعة تخزين 256 جيجابايت –  6 جيجابايت – اللون الأبيض القمري,"6,099.00 جنيه",10%,4.4 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/honor-x6c-dual-sim-4g-smartphone-256gb-storage-6gb-ram-moonlight-white-133130998.html
كابل بيانات X-Plus للشحن السريع - USB إلى Type C - مضفر - عالي السرعة - جودة أصلية,49.99 جنيه,67%,4.8 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-fast-charging-data-cable-usb-to-type-c-braided-high-speed-original-quality-132122617.html
كابل شحن 3 في 1 يدعم الشحن السريع من (USB) إلى (Type C، Micro، آيفون) - برتقالي,99.98 جنيه,No discount,3.9 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-charging-cable-3-in-1-supports-fast-charging-from-usb-to-type-c-micro-iphone-orange-24250607.html
عصا السيلفي بلوتوث - اللون الأسود,145.50 جنيه,19%,3.7 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-bluetooth-color-black-47496782.html
Infinix سماعات إنفينكس إيربودز 36 ساعة مع تقنية إلغاء الضوضاء AI,799.00 جنيه,47%,4.7 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/infinix-airpods-xe22-36-hours-playtime-ai-noise-cancellation-waterproof-wireless-earbuds-132076220.html
كابل شحن سريع ونقل بيانات 4 في 1 بقدرة 65 واط/27 واط مع قابس قابل للفصل والتبديل (معدني) من EL-TERND,89.88 جنيه,No discount,4.1 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-fast-charging-and-data-transfer-4-in-1-cable-65w27w-with-detachable-and-interchangeable-plug-metal-by-el-ternd-109258878.html
XIAOMI هاتف Redmi A3x ثنائي الشريحة 4G بسعة 128 جيجابايت وذاكرة عشوائية 4 جيجابايت - أسود منتصف الليل,"4,529.00 جنيه",20%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-redmi-a3x-dual-sim-4g-128gb4gb-mobile-phone-midnight-black-132999183.html
Haino Teko ساعة تيكو RW-68 الذكية,"1,746.00 جنيه",56%,5 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/haino-teko-teko-rw-68-smart-watch-133658804.html
Earldom إيرلدم - ET PD55 بنك طاقة 10000 مللي أمبير 22.5 واط شحن سريع 4 في 1,399.00 جنيه,43%,3.6 out of 5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/earldom-earldom-et-pd55-power-bank-10000mah-22.5w-fast-charging-4in1-108384531.html
Havit باور بانك هافيت PB5214 بسعة 10000 مللي أمبير PD 35 وات - وردي,799.00 جنيه,33%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/havit-pb5214-mini-power-bank-10000mah-pd35wat-pink-122956919.html
فيش كهرباء ذكية متعدد الاستخدامات الكل في واحد، محول لمقبس الطاقة، للسفر الدولي للولايات المتحدة، والمملكة المتحدة، واستراليا، والاتحاد الأوروبي، مضاد للصدمات الكهربائية,111.55 جنيه,7%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-all-in-one-smart-multi-purpose-power-plug-adapter-power-socket-adapter-for-international-travel-to-us-uk-au-eu-shockproof-133812663.html
XIAOMI Mi سماعات الأذن الأساسية - فضي غير لامع,366.00 جنيه,27%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-mi-in-ear-headphones-basic-matte-silver-133614332.html
"Havit UC25W PD Type-C Wall Charger Fast Charger 25W - Black With High Speed Charger For Samsung 25watt. Compatible with Samsung smartphones, iPhones, tablets, and other USB-C PD-enabled devices.",199.00 جنيه,34%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/havit-uc25w-pd-type-c-wall-charger-fast-charger-25w-black-with-high-speed-charger-for-samsung-25watt.-compatible-with-samsung-smartphones-iphones-tablets-and-other-usb-c-pd-enabled-devices.-52047216.html
JSAUX كابل HDMI JSAUX 8K بطول 3 متر - كابل HDMI عالي السرعة,155.00 جنيه,40%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/jsaux-8k-hdmi-cable-3m-high-speed-hdmi-2.1-cord-with-earc-hdr10-and-48gbps-support-51102736.html
Dadu شاحن السيارة السريع دادو DC-148 بقدرة 85 وات,399.00 جنيه,43%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/dadu-dadu-dc-148-85w-fast-car-charger-130779065.html
"JSAUX (CC0020) USB C to USB C Cable 100W/5A [1pcs 1M], QC 4.0/USB PD Type-C Fast Charging Cord Compatible with MacBook Pro/Air M2, iPad Pro 12.9/iPad Air/Mini 6 Samsung Galaxy S23 S22 S21 Black",143.10 جنيه,38%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/jsaux-cc0020-usb-c-to-usb-c-cable-100w5a-1pcs-1m-qc-4.0usb-pd-type-c-fast-charging-cord-compatible-with-macbook-proair-m2-ipad-pro-12.9ipad-airmini-6-samsung-galaxy-s23-s22-s21-black-108644747.html
حامل موبايل السيارة,142.01 جنيه,53%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/car-mobile-phone-holder-generic-mpg850737.html
نضارة الواقع الافتراضي ثلاثية الابعاد,848.00 جنيه,No discount,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-3d-vr-glasses-fits-phones-between-4.7-and-6.0-inch-adjustable-lens-distance-for-clear-view-remote-control-for-easy-control-made-of-high-quality-materials-model-mj3-08-130116235.html
"ساعة ذكية سمارت ووتش الترا، شاشة عرض كاملة 2,2 اموليد, شحن لاسلكي, متوافقة مع جوالات ايفون واندرويد، سوار سيليكون (برتقالي)",629.10 جنيه,58%,Rate not found,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-smart-watch-ultra-large-infinite-2.2-amoled-display-wireless-charging-supports-multiple-sports-modes-compatible-with-iphone-and-android-phones-silicone-band-orange-53263953.html
